player1,player2,val_3,val_6,raw,total
1628382_2018-19,1628421_2018-19,0,0,0.16,1
1628382_2018-19,1628436_2018-19,0,0,0.16,1
1628382_2018-19,1629244_2018-19,0,0,0.16,1
1628382_2018-19,203459_2018-19,0,0,0.16,1
1628382_2018-19,203484_2018-19,0,0,0.16,1
1628382_2018-19,203552_2018-19,1,1,0.33,2
1628382_2018-19,203584_2018-19,0,0,0.16,1
1628382_2018-19,203917_2018-19,0,0,0.16,1
1628382_2018-19,203926_2018-19,0,0,0.16,1
1628384_2018-19,1628390_2018-19,0,0,0.16,1
1628384_2018-19,1628402_2018-19,1,1,0.33,2
1628384_2018-19,1628404_2018-19,0,0,0.16,1
1628384_2018-19,1628421_2018-19,0,0,0.16,1
1628384_2018-19,1628425_2018-19,1,1,0.33,2
1628384_2018-19,1628990_2018-19,0,0,0.16,1
1628384_2018-19,1629006_2018-19,0,0,0.16,1
1628384_2018-19,1629013_2018-19,0,0,0.16,1
1628384_2018-19,1629244_2018-19,0,0,0.16,1
1628384_2018-19,203552_2018-19,1,1,0.33,2
1628384_2018-19,203584_2018-19,0,0,0.16,1
1628384_2018-19,203917_2018-19,0,0,0.16,1
1628390_2018-19,1628402_2018-19,0,0,0.16,1
1628390_2018-19,1628404_2018-19,0,0,0.16,1
1628390_2018-19,1628421_2018-19,0,0,0.16,1
1628390_2018-19,1628425_2018-19,0,0,0.16,1
1628390_2018-19,1628436_2018-19,0,0,0.16,1
1628390_2018-19,1628990_2018-19,0,0,0.16,1
1628390_2018-19,1629006_2018-19,1,1,0.33,2
1628390_2018-19,1629013_2018-19,0,0,0.16,1
1628390_2018-19,1629244_2018-19,0,0,0.16,1
1628390_2018-19,203118_2018-19,0,0,0.16,1
1628390_2018-19,203459_2018-19,2,1,0.5,3
1628390_2018-19,203552_2018-19,0,0,0.16,1
1628390_2018-19,203584_2018-19,0,0,0.16,1
1628390_2018-19,203917_2018-19,0,0,0.16,1
1628390_2018-19,203926_2018-19,0,0,0.16,1
1628402_2018-19,1628404_2018-19,1,1,0.33,2
1628402_2018-19,1628421_2018-19,0,0,0.16,1
1628402_2018-19,1628425_2018-19,2,1,0.5,3
1628402_2018-19,1628436_2018-19,0,0,0.16,1
1628402_2018-19,1629006_2018-19,0,0,0.16,1
1628402_2018-19,1629244_2018-19,0,0,0.16,1
1628402_2018-19,203118_2018-19,0,0,0.16,1
1628402_2018-19,203459_2018-19,0,0,0.16,1
1628402_2018-19,203484_2018-19,0,0,0.16,1
1628402_2018-19,203552_2018-19,1,1,0.33,2
1628402_2018-19,203584_2018-19,0,0,0.16,1
1628402_2018-19,203917_2018-19,0,0,0.16,1
1628402_2018-19,203926_2018-19,1,1,0.33,2
1628404_2018-19,1628421_2018-19,0,0,0.16,1
1628404_2018-19,1628425_2018-19,1,1,0.33,2
1628404_2018-19,1628436_2018-19,0,0,0.16,1
1628404_2018-19,1628990_2018-19,0,0,0.16,1
1628404_2018-19,1629006_2018-19,0,0,0.16,1
1628404_2018-19,1629013_2018-19,0,0,0.16,1
1628404_2018-19,1629244_2018-19,0,0,0.16,1
1628404_2018-19,203484_2018-19,1,1,0.33,2
1628404_2018-19,203552_2018-19,0,0,0.16,1
1628404_2018-19,203584_2018-19,0,0,0.16,1
1628404_2018-19,203917_2018-19,0,0,0.16,1
1628404_2018-19,203926_2018-19,1,1,0.33,2
1628421_2018-19,1628436_2018-19,0,0,0.16,1
1628421_2018-19,1628990_2018-19,0,0,0.16,1
1628421_2018-19,1629006_2018-19,0,0,0.16,1
1628421_2018-19,1629013_2018-19,0,0,0.16,1
1628421_2018-19,1629244_2018-19,0,0,0.16,1
1628421_2018-19,203118_2018-19,0,0,0.16,1
1628421_2018-19,203459_2018-19,0,0,0.16,1
1628421_2018-19,203484_2018-19,0,0,0.16,1
1628421_2018-19,203552_2018-19,0,0,0.16,1
1628421_2018-19,203584_2018-19,0,0,0.16,1
1628421_2018-19,203917_2018-19,0,0,0.16,1
1628421_2018-19,203926_2018-19,0,0,0.16,1
1628425_2018-19,1628436_2018-19,0,0,0.16,1
1628425_2018-19,1629013_2018-19,0,0,0.16,1
1628425_2018-19,1629244_2018-19,0,0,0.16,1
1628425_2018-19,203118_2018-19,0,0,0.16,1
1628425_2018-19,203459_2018-19,0,0,0.16,1
1628425_2018-19,203484_2018-19,0,0,0.16,1
1628425_2018-19,203552_2018-19,1,1,0.33,2
1628425_2018-19,203584_2018-19,0,0,0.16,1
1628425_2018-19,203917_2018-19,0,0,0.16,1
1628425_2018-19,203926_2018-19,1,1,0.33,2
1628436_2018-19,1628990_2018-19,0,0,0.16,1
1628436_2018-19,1629006_2018-19,0,0,0.16,1
1628436_2018-19,1629013_2018-19,1,1,0.33,2
1628436_2018-19,1629244_2018-19,1,1,0.33,2
1628436_2018-19,203459_2018-19,0,0,0.16,1
1628436_2018-19,203484_2018-19,0,0,0.16,1
1628436_2018-19,203552_2018-19,1,1,0.33,2
1628436_2018-19,203584_2018-19,0,0,0.16,1
1628436_2018-19,203917_2018-19,1,1,0.33,2
1628436_2018-19,203926_2018-19,0,0,0.16,1
1628990_2018-19,1629244_2018-19,0,0,0.16,1
1628990_2018-19,203118_2018-19,0,0,0.16,1
1628990_2018-19,203459_2018-19,0,0,0.16,1
1628990_2018-19,203484_2018-19,0,0,0.16,1
1628990_2018-19,203552_2018-19,0,0,0.16,1
1628990_2018-19,203584_2018-19,0,0,0.16,1
1628990_2018-19,203917_2018-19,0,0,0.16,1
1628990_2018-19,203926_2018-19,0,0,0.16,1
1629006_2018-19,1629013_2018-19,0,0,0.16,1
1629006_2018-19,1629244_2018-19,0,0,0.16,1
1629006_2018-19,203118_2018-19,0,0,0.16,1
1629006_2018-19,203459_2018-19,1,1,0.33,2
1629006_2018-19,203484_2018-19,0,0,0.16,1
1629006_2018-19,203552_2018-19,0,0,0.16,1
1629006_2018-19,203584_2018-19,0,0,0.16,1
1629006_2018-19,203917_2018-19,0,0,0.16,1
1629006_2018-19,203926_2018-19,0,0,0.16,1
1629013_2018-19,1629244_2018-19,1,1,0.33,2
1629013_2018-19,203118_2018-19,1,1,0.33,2
1629013_2018-19,203484_2018-19,0,0,0.16,1
1629013_2018-19,203584_2018-19,0,0,0.16,1
1629013_2018-19,203917_2018-19,1,1,0.33,2
1629013_2018-19,203926_2018-19,1,1,0.33,2
1629244_2018-19,203459_2018-19,0,0,0.16,1
1629244_2018-19,203484_2018-19,0,0,0.16,1
1629244_2018-19,203552_2018-19,1,1,0.33,2
1629244_2018-19,203584_2018-19,1,1,0.33,2
1629244_2018-19,203917_2018-19,2,1,0.5,3
203118_2018-19,203459_2018-19,0,0,0.16,1
203118_2018-19,203484_2018-19,0,0,0.16,1
203118_2018-19,203552_2018-19,1,1,0.33,2
203118_2018-19,203584_2018-19,0,0,0.16,1
203118_2018-19,203917_2018-19,1,1,0.33,2
203459_2018-19,203584_2018-19,0,0,0.16,1
203459_2018-19,203917_2018-19,0,0,0.16,1
203459_2018-19,203926_2018-19,0,0,0.16,1
203484_2018-19,203552_2018-19,0,0,0.16,1
203484_2018-19,203584_2018-19,0,0,0.16,1
203484_2018-19,203917_2018-19,0,0,0.16,1
203484_2018-19,203926_2018-19,0,0,0.16,1
203552_2018-19,203926_2018-19,0,0,0.16,1
203584_2018-19,203926_2018-19,0,0,0.16,1
203917_2018-19,203926_2018-19,0,0,0.16,1
1627742_2018-19,202331_2018-19,0,0,0.16,1
1627742_2018-19,202695_2018-19,0,0,0.16,1
1627742_2018-19,202699_2018-19,1,1,0.33,2
1627742_2018-19,202710_2018-19,2,1,0.5,3
1627742_2018-19,203932_2018-19,0,0,0.16,1
1627742_2018-19,203937_2018-19,0,0,0.16,1
1627742_2018-19,2548_2018-19,0,0,0.16,1
1627783_2018-19,202331_2018-19,0,0,0.16,1
1627783_2018-19,202710_2018-19,1,1,0.33,2
1627783_2018-19,203937_2018-19,0,0,0.16,1
1627783_2018-19,2548_2018-19,0,0,0.16,1
202331_2018-19,202695_2018-19,2,1,0.5,3
202331_2018-19,202699_2018-19,0,0,0.16,1
202331_2018-19,2548_2018-19,0,0,0.16,1
202695_2018-19,202710_2018-19,0,0,0.16,1
202695_2018-19,203932_2018-19,0,0,0.16,1
202695_2018-19,203937_2018-19,0,0,0.16,1
202695_2018-19,203952_2018-19,0,0,0.16,1
202699_2018-19,202710_2018-19,1,1,0.33,2
202699_2018-19,203937_2018-19,0,0,0.16,1
202699_2018-19,203952_2018-19,0,0,0.16,1
202699_2018-19,2548_2018-19,0,0,0.16,1
202710_2018-19,2548_2018-19,0,0,0.16,1
203932_2018-19,2548_2018-19,0,0,0.16,1
203937_2018-19,2548_2018-19,0,0,0.16,1
203952_2018-19,2548_2018-19,1,1,0.33,2
1627748_2018-19,1627782_2018-19,0,0,0.16,1
1627748_2018-19,1628391_2018-19,0,0,0.16,1
1627748_2018-19,1628411_2018-19,0,0,0.16,1
1627748_2018-19,1629021_2018-19,0,0,0.16,1
1627748_2018-19,1717_2018-19,0,0,0.16,1
1627748_2018-19,203089_2018-19,0,0,0.16,1
1627748_2018-19,203516_2018-19,1,1,0.33,2
1627782_2018-19,1628391_2018-19,0,0,0.16,1
1627782_2018-19,1628411_2018-19,0,0,0.16,1
1627782_2018-19,1629021_2018-19,0,0,0.16,1
1627782_2018-19,1717_2018-19,0,0,0.16,1
1627782_2018-19,202335_2018-19,0,0,0.16,1
1627782_2018-19,203089_2018-19,0,0,0.16,1
1628391_2018-19,1628413_2018-19,0,0,0.16,1
1628391_2018-19,1629021_2018-19,0,0,0.16,1
1628391_2018-19,1717_2018-19,1,1,0.33,2
1628391_2018-19,202335_2018-19,0,0,0.16,1
1628391_2018-19,203089_2018-19,0,0,0.16,1
1628391_2018-19,203516_2018-19,0,0,0.16,1
1628411_2018-19,1628413_2018-19,1,1,0.33,2
1628411_2018-19,1717_2018-19,0,0,0.16,1
1628411_2018-19,202335_2018-19,0,0,0.16,1
1628411_2018-19,203089_2018-19,1,1,0.33,2
1628411_2018-19,203516_2018-19,0,0,0.16,1
1628413_2018-19,1629021_2018-19,0,0,0.16,1
1628413_2018-19,1717_2018-19,0,0,0.16,1
1628413_2018-19,202335_2018-19,1,1,0.33,2
1628413_2018-19,203089_2018-19,1,1,0.33,2
1628413_2018-19,203516_2018-19,0,0,0.16,1
1629021_2018-19,203089_2018-19,0,0,0.16,1
1629021_2018-19,203516_2018-19,0,0,0.16,1
1717_2018-19,203089_2018-19,0,0,0.16,1
202335_2018-19,203089_2018-19,0,0,0.16,1
202335_2018-19,203516_2018-19,0,0,0.16,1
203089_2018-19,203516_2018-19,0,0,0.16,1
1627777_2018-19,1628405_2018-19,0,0,0.2,1
1627777_2018-19,1629015_2018-19,0,0,0.2,1
1627777_2018-19,2546_2018-19,0,0,0.16,1
1628405_2018-19,1629015_2018-19,0,0,0.2,1
1628405_2018-19,2546_2018-19,0,0,0.2,1
1629015_2018-19,2546_2018-19,0,0,0.2,1
1627780_2018-19,1628505_2018-19,0,0,0.2,1
1627780_2018-19,1628605_2018-19,0,0,0.2,1
1627780_2018-19,1628656_2018-19,0,0,0.2,1
1627780_2018-19,1629067_2018-19,0,0,0.16,1
1627780_2018-19,1629147_2018-19,1,0,0.25,1
1627780_2018-19,1629152_2018-19,0,0,0.2,1
1627780_2018-19,1629164_2018-19,0,0,0.16,1
1627780_2018-19,1629185_2018-19,0,0,0.2,1
1627780_2018-19,203564_2018-19,1,0,0.25,1
1628505_2018-19,1628537_2018-19,0,0,0.2,1
1628505_2018-19,1628605_2018-19,0,0,0.2,1
1628505_2018-19,1628656_2018-19,0,0,0.2,1
1628505_2018-19,1629067_2018-19,0,0,0.2,1
1628505_2018-19,1629147_2018-19,2,1,0.5,2
1628505_2018-19,1629152_2018-19,0,0,0.2,1
1628505_2018-19,1629164_2018-19,0,0,0.2,1
1628505_2018-19,1629185_2018-19,0,0,0.2,1
1628505_2018-19,203564_2018-19,1,0,0.25,1
1628537_2018-19,1628605_2018-19,0,0,0.2,1
1628537_2018-19,1629067_2018-19,0,0,0.2,1
1628537_2018-19,1629147_2018-19,1,0,0.25,1
1628537_2018-19,1629152_2018-19,0,0,0.2,1
1628537_2018-19,1629164_2018-19,0,0,0.2,1
1628537_2018-19,1629185_2018-19,0,0,0.2,1
1628537_2018-19,203564_2018-19,1,0,0.25,1
1628605_2018-19,1628656_2018-19,1,1,0.4,2
1628605_2018-19,1629067_2018-19,0,0,0.2,1
1628605_2018-19,1629147_2018-19,2,1,0.5,2
1628605_2018-19,1629152_2018-19,1,1,0.4,2
1628605_2018-19,1629164_2018-19,0,0,0.2,1
1628605_2018-19,1629185_2018-19,0,0,0.2,1
1628656_2018-19,1629067_2018-19,0,0,0.2,1
1628656_2018-19,1629147_2018-19,2,1,0.5,2
1628656_2018-19,1629152_2018-19,1,1,0.4,2
1628656_2018-19,1629164_2018-19,0,0,0.2,1
1628656_2018-19,1629185_2018-19,0,0,0.2,1
1628656_2018-19,203564_2018-19,1,0,0.25,1
1629067_2018-19,1629147_2018-19,1,0,0.25,1
1629067_2018-19,1629152_2018-19,0,0,0.2,1
1629067_2018-19,1629185_2018-19,0,0,0.2,1
1629067_2018-19,203564_2018-19,1,0,0.25,1
1629147_2018-19,1629152_2018-19,2,1,0.5,2
1629147_2018-19,1629164_2018-19,1,0,0.25,1
1629147_2018-19,1629185_2018-19,1,0,0.25,1
1629147_2018-19,203564_2018-19,1,0,0.25,1
1629152_2018-19,1629164_2018-19,0,0,0.2,1
1629152_2018-19,1629185_2018-19,0,0,0.2,1
1629152_2018-19,203564_2018-19,1,0,0.25,1
1629164_2018-19,1629185_2018-19,0,0,0.2,1
1629164_2018-19,203564_2018-19,1,0,0.25,1
1629185_2018-19,203564_2018-19,1,0,0.25,1
1628249_2018-19,1628407_2018-19,0,0,0.2,1
1628249_2018-19,1629150_2018-19,1,1,0.4,2
1628249_2018-19,200755_2018-19,0,0,0.2,1
1628249_2018-19,202347_2018-19,0,0,0.2,1
1628407_2018-19,1629150_2018-19,0,0,0.2,1
1628407_2018-19,200755_2018-19,0,0,0.16,1
1628407_2018-19,202347_2018-19,1,1,0.33,2
1629150_2018-19,200755_2018-19,0,0,0.2,1
1629150_2018-19,202347_2018-19,0,0,0.2,1
200755_2018-19,202347_2018-19,0,0,0.16,1
1628412_2018-19,1629059_2018-19,0,0,0.16,1
1628966_2018-19,203463_2018-19,0,0,0.16,1
1628979_2018-19,203159_2018-19,0,0,0.2,1
1629027_2018-19,201566_2018-19,0,0,0.16,1
1629027_2018-19,201935_2018-19,0,0,0.16,1
1629027_2018-19,202322_2018-19,0,0,0.16,1
201566_2018-19,201935_2018-19,0,0,0.16,1
201566_2018-19,202322_2018-19,0,0,0.16,1
201935_2018-19,202322_2018-19,0,0,0.16,1
201142_2018-19,201933_2018-19,1,1,0.33,2
201142_2018-19,203110_2018-19,0,0,0.16,1
201933_2018-19,203110_2018-19,0,0,0.16,1
201188_2018-19,203999_2018-19,0,0,0.16,1
203477_2018-19,203521_2018-19,0,0,0.16,1
203477_2018-19,2225_2018-19,0,0,0.16,1
101106_2018-19,1626172_2018-19,0,0,0.16,1
101106_2018-19,1627751_2018-19,0,0,0.16,1
101106_2018-19,1629234_2018-19,1,1,0.4,2
101106_2018-19,201149_2018-19,0,0,0.16,1
101106_2018-19,2733_2018-19,0,0,0.16,1
101162_2018-19,1626172_2018-19,0,0,0.16,1
101162_2018-19,1627751_2018-19,0,0,0.16,1
101162_2018-19,1629234_2018-19,0,0,0.2,1
101162_2018-19,201149_2018-19,0,0,0.16,1
101162_2018-19,203457_2018-19,0,0,0.16,1
101162_2018-19,2403_2018-19,0,0,0.16,1
101162_2018-19,2733_2018-19,0,0,0.16,1
1626172_2018-19,1626245_2018-19,0,0,0.16,1
1626172_2018-19,1628395_2018-19,0,0,0.16,1
1626172_2018-19,1628397_2018-19,0,0,0.16,1
1626172_2018-19,1629234_2018-19,0,0,0.2,1
1626172_2018-19,201585_2018-19,0,0,0.16,1
1626172_2018-19,203457_2018-19,0,0,0.16,1
1626172_2018-19,2403_2018-19,0,0,0.16,1
1626172_2018-19,2585_2018-19,0,0,0.16,1
1626172_2018-19,2733_2018-19,0,0,0.16,1
1626245_2018-19,1627751_2018-19,0,0,0.16,1
1626245_2018-19,1629234_2018-19,0,0,0.2,1
1626245_2018-19,201149_2018-19,0,0,0.16,1
1626245_2018-19,2733_2018-19,0,0,0.16,1
1627751_2018-19,1628395_2018-19,0,0,0.16,1
1627751_2018-19,1628397_2018-19,0,0,0.16,1
1627751_2018-19,1629234_2018-19,0,0,0.2,1
1627751_2018-19,201585_2018-19,0,0,0.16,1
1627751_2018-19,203457_2018-19,0,0,0.16,1
1627751_2018-19,2403_2018-19,0,0,0.16,1
1627751_2018-19,2733_2018-19,0,0,0.16,1
1628395_2018-19,1629234_2018-19,0,0,0.2,1
1628395_2018-19,203457_2018-19,0,0,0.16,1
1628395_2018-19,2733_2018-19,0,0,0.16,1
1628397_2018-19,1629234_2018-19,0,0,0.2,1
1628397_2018-19,201149_2018-19,1,1,0.33,2
1628397_2018-19,2733_2018-19,0,0,0.16,1
1629234_2018-19,201149_2018-19,0,0,0.2,1
1629234_2018-19,201585_2018-19,0,0,0.2,1
1629234_2018-19,203457_2018-19,0,0,0.2,1
1629234_2018-19,2585_2018-19,0,0,0.2,1
1629234_2018-19,2733_2018-19,0,0,0.2,1
201149_2018-19,203457_2018-19,0,0,0.16,1
201149_2018-19,2733_2018-19,0,0,0.16,1
201585_2018-19,2733_2018-19,0,0,0.16,1
203457_2018-19,2585_2018-19,1,1,0.33,2
203457_2018-19,2733_2018-19,0,0,0.16,1
2403_2018-19,2733_2018-19,0,0,0.16,1
2585_2018-19,2733_2018-19,0,0,0.16,1
101107_2018-19,1626196_2018-19,0,0,0.16,1
101107_2018-19,1628989_2018-19,1,1,0.33,2
101107_2018-19,201569_2018-19,0,0,0.16,1
101107_2018-19,201960_2018-19,0,0,0.16,1
101107_2018-19,202083_2018-19,0,0,0.16,1
101107_2018-19,203493_2018-19,1,1,0.33,2
101107_2018-19,204060_2018-19,1,1,0.33,2
101107_2018-19,2546_2018-19,0,0,0.16,1
1626196_2018-19,200768_2018-19,0,0,0.16,1
1626196_2018-19,201145_2018-19,0,0,0.16,1
1626196_2018-19,201569_2018-19,0,0,0.16,1
1626196_2018-19,201572_2018-19,0,0,0.16,1
1626196_2018-19,201960_2018-19,0,0,0.16,1
1626196_2018-19,201980_2018-19,0,0,0.16,1
1626196_2018-19,202694_2018-19,0,0,0.16,1
1626196_2018-19,202703_2018-19,0,0,0.16,1
1626196_2018-19,203109_2018-19,0,0,0.16,1
1626196_2018-19,204060_2018-19,0,0,0.16,1
1626196_2018-19,2546_2018-19,0,0,0.16,1
1628989_2018-19,200768_2018-19,0,0,0.16,1
1628989_2018-19,201145_2018-19,0,0,0.16,1
1628989_2018-19,201572_2018-19,0,0,0.16,1
1628989_2018-19,201960_2018-19,0,0,0.16,1
1628989_2018-19,201980_2018-19,0,0,0.16,1
1628989_2018-19,202694_2018-19,0,0,0.16,1
1628989_2018-19,202703_2018-19,0,0,0.16,1
1628989_2018-19,203109_2018-19,1,1,0.33,2
1628989_2018-19,203490_2018-19,0,0,0.16,1
1628989_2018-19,204060_2018-19,1,1,0.33,2
1628989_2018-19,2546_2018-19,0,0,0.16,1
1628989_2018-19,2772_2018-19,0,0,0.16,1
200768_2018-19,201569_2018-19,0,0,0.16,1
200768_2018-19,201572_2018-19,0,0,0.16,1
200768_2018-19,202083_2018-19,0,0,0.16,1
200768_2018-19,202694_2018-19,0,0,0.16,1
200768_2018-19,202703_2018-19,0,0,0.16,1
200768_2018-19,203109_2018-19,0,0,0.16,1
200768_2018-19,203493_2018-19,0,0,0.16,1
200768_2018-19,2546_2018-19,0,0,0.16,1
201145_2018-19,201569_2018-19,0,0,0.16,1
201145_2018-19,201960_2018-19,0,0,0.16,1
201145_2018-19,202083_2018-19,0,0,0.16,1
201145_2018-19,203493_2018-19,0,0,0.16,1
201145_2018-19,204060_2018-19,0,0,0.16,1
201145_2018-19,2546_2018-19,1,1,0.33,2
201569_2018-19,201980_2018-19,0,0,0.16,1
201569_2018-19,202694_2018-19,1,1,0.33,2
201569_2018-19,202703_2018-19,0,0,0.16,1
201569_2018-19,2546_2018-19,0,0,0.16,1
201569_2018-19,2772_2018-19,0,0,0.16,1
201572_2018-19,201960_2018-19,1,1,0.33,2
201572_2018-19,201980_2018-19,0,0,0.16,1
201572_2018-19,203490_2018-19,0,0,0.16,1
201572_2018-19,2546_2018-19,0,0,0.16,1
201572_2018-19,2772_2018-19,0,0,0.16,1
201960_2018-19,201980_2018-19,0,0,0.16,1
201960_2018-19,202083_2018-19,0,0,0.16,1
201960_2018-19,202694_2018-19,1,1,0.33,2
201960_2018-19,202703_2018-19,0,0,0.16,1
201960_2018-19,203109_2018-19,0,0,0.16,1
201960_2018-19,204060_2018-19,0,0,0.16,1
201960_2018-19,2546_2018-19,0,0,0.16,1
201980_2018-19,202083_2018-19,0,0,0.16,1
201980_2018-19,202694_2018-19,0,0,0.16,1
201980_2018-19,203109_2018-19,0,0,0.16,1
201980_2018-19,203493_2018-19,0,0,0.16,1
201980_2018-19,204060_2018-19,0,0,0.16,1
201980_2018-19,2546_2018-19,0,0,0.16,1
202083_2018-19,202694_2018-19,0,0,0.16,1
202083_2018-19,202703_2018-19,0,0,0.16,1
202083_2018-19,203490_2018-19,0,0,0.16,1
202083_2018-19,2546_2018-19,0,0,0.16,1
202083_2018-19,2772_2018-19,0,0,0.16,1
202694_2018-19,203490_2018-19,0,0,0.16,1
202694_2018-19,204060_2018-19,0,0,0.16,1
202694_2018-19,2772_2018-19,0,0,0.16,1
202703_2018-19,203490_2018-19,0,0,0.16,1
202703_2018-19,203493_2018-19,0,0,0.16,1
202703_2018-19,204060_2018-19,0,0,0.16,1
202703_2018-19,2772_2018-19,0,0,0.16,1
203109_2018-19,203490_2018-19,0,0,0.16,1
203109_2018-19,2546_2018-19,0,0,0.16,1
203109_2018-19,2772_2018-19,0,0,0.16,1
203490_2018-19,204060_2018-19,0,0,0.16,1
203490_2018-19,2546_2018-19,0,0,0.16,1
203493_2018-19,2546_2018-19,0,0,0.16,1
203493_2018-19,2772_2018-19,0,0,0.16,1
204060_2018-19,2546_2018-19,0,0,0.16,1
204060_2018-19,2772_2018-19,0,0,0.16,1
2546_2018-19,2772_2018-19,0,0,0.16,1
101108_2018-19,101150_2018-19,0,0,0.16,1
101108_2018-19,1626144_2018-19,0,0,0.16,1
101108_2018-19,1627747_2018-19,0,0,0.16,1
101108_2018-19,1628372_2018-19,0,0,0.16,1
101108_2018-19,1629012_2018-19,0,0,0.16,1
101108_2018-19,201609_2018-19,0,0,0.16,1
101108_2018-19,202704_2018-19,0,0,0.16,1
101108_2018-19,203087_2018-19,0,0,0.16,1
101108_2018-19,203095_2018-19,0,0,0.16,1
101108_2018-19,203114_2018-19,0,0,0.16,1
101108_2018-19,203471_2018-19,0,0,0.16,1
101108_2018-19,203903_2018-19,0,0,0.16,1
101108_2018-19,203914_2018-19,0,0,0.16,1
101108_2018-19,203915_2018-19,0,0,0.16,1
101108_2018-19,203952_2018-19,0,0,0.16,1
101108_2018-19,203992_2018-19,0,0,0.16,1
101108_2018-19,2548_2018-19,0,0,0.16,1
101150_2018-19,1627747_2018-19,1,1,0.33,2
101150_2018-19,1628995_2018-19,1,1,0.33,2
101150_2018-19,1629012_2018-19,1,1,0.33,2
101150_2018-19,202322_2018-19,0,0,0.16,1
101150_2018-19,203087_2018-19,1,1,0.33,2
101150_2018-19,203471_2018-19,1,1,0.33,2
101150_2018-19,203501_2018-19,1,1,0.33,2
101150_2018-19,203952_2018-19,0,0,0.16,1
101150_2018-19,203992_2018-19,0,0,0.16,1
1626144_2018-19,1628995_2018-19,0,0,0.16,1
1626144_2018-19,202322_2018-19,0,0,0.16,1
1626144_2018-19,203087_2018-19,0,0,0.16,1
1626144_2018-19,203114_2018-19,1,1,0.33,2
1626144_2018-19,203471_2018-19,0,0,0.16,1
1626144_2018-19,203501_2018-19,0,0,0.16,1
1626144_2018-19,203903_2018-19,0,0,0.16,1
1626144_2018-19,203914_2018-19,0,0,0.16,1
1626144_2018-19,203952_2018-19,0,0,0.16,1
1626144_2018-19,203992_2018-19,0,0,0.16,1
1627215_2018-19,1627747_2018-19,0,0,0.16,1
1627215_2018-19,1629012_2018-19,0,0,0.16,1
1627215_2018-19,203087_2018-19,0,0,0.16,1
1627215_2018-19,203095_2018-19,0,0,0.16,1
1627215_2018-19,203114_2018-19,0,0,0.16,1
1627215_2018-19,203471_2018-19,0,0,0.16,1
1627215_2018-19,203903_2018-19,0,0,0.16,1
1627215_2018-19,203914_2018-19,1,1,0.33,2
1627215_2018-19,203952_2018-19,0,0,0.16,1
1627215_2018-19,203992_2018-19,0,0,0.16,1
1627215_2018-19,2548_2018-19,0,0,0.16,1
1627747_2018-19,1627750_2018-19,0,0,0.16,1
1627747_2018-19,1628995_2018-19,1,1,0.33,2
1627747_2018-19,201609_2018-19,0,0,0.16,1
1627747_2018-19,202322_2018-19,0,0,0.16,1
1627747_2018-19,202704_2018-19,0,0,0.16,1
1627747_2018-19,203501_2018-19,1,1,0.33,2
1627747_2018-19,203506_2018-19,0,0,0.16,1
1627747_2018-19,203903_2018-19,1,1,0.33,2
1627747_2018-19,203914_2018-19,0,0,0.16,1
1627747_2018-19,203915_2018-19,0,0,0.16,1
1627747_2018-19,203952_2018-19,0,0,0.16,1
1627750_2018-19,1629012_2018-19,0,0,0.16,1
1627750_2018-19,203087_2018-19,0,0,0.16,1
1627750_2018-19,203114_2018-19,1,1,0.33,2
1627750_2018-19,203471_2018-19,0,0,0.16,1
1627750_2018-19,203903_2018-19,0,0,0.16,1
1627750_2018-19,203914_2018-19,0,0,0.16,1
1627750_2018-19,203952_2018-19,0,0,0.16,1
1627750_2018-19,203992_2018-19,0,0,0.16,1
1627750_2018-19,2548_2018-19,0,0,0.16,1
1628372_2018-19,1628995_2018-19,1,1,0.33,2
1628372_2018-19,202322_2018-19,0,0,0.16,1
1628372_2018-19,203087_2018-19,1,1,0.33,2
1628372_2018-19,203095_2018-19,0,0,0.16,1
1628372_2018-19,203114_2018-19,0,0,0.16,1
1628372_2018-19,203471_2018-19,1,1,0.33,2
1628372_2018-19,203501_2018-19,1,1,0.33,2
1628372_2018-19,203903_2018-19,1,1,0.33,2
1628372_2018-19,203914_2018-19,0,0,0.16,1
1628372_2018-19,203952_2018-19,0,0,0.16,1
1628372_2018-19,203992_2018-19,0,0,0.16,1
1628995_2018-19,201609_2018-19,0,0,0.16,1
1628995_2018-19,203095_2018-19,0,0,0.16,1
1628995_2018-19,203114_2018-19,0,0,0.16,1
1628995_2018-19,203471_2018-19,1,1,0.33,2
1628995_2018-19,203915_2018-19,0,0,0.16,1
1628995_2018-19,203952_2018-19,0,0,0.16,1
1628995_2018-19,203992_2018-19,0,0,0.16,1
1628995_2018-19,2548_2018-19,1,1,0.33,2
1629012_2018-19,201609_2018-19,0,0,0.16,1
1629012_2018-19,202322_2018-19,0,0,0.16,1
1629012_2018-19,203087_2018-19,1,1,0.33,2
1629012_2018-19,203501_2018-19,1,1,0.33,2
1629012_2018-19,203506_2018-19,0,0,0.16,1
1629012_2018-19,203914_2018-19,0,0,0.16,1
1629012_2018-19,203915_2018-19,0,0,0.16,1
1629012_2018-19,203952_2018-19,0,0,0.16,1
201609_2018-19,202322_2018-19,0,0,0.16,1
201609_2018-19,203087_2018-19,0,0,0.16,1
201609_2018-19,203471_2018-19,0,0,0.16,1
201609_2018-19,203501_2018-19,0,0,0.16,1
201609_2018-19,203952_2018-19,0,0,0.16,1
