id,group,pos,name,season,GroupYear,pid,team,AGE,FG%,PTS,REB,AST,STL,BLK,TOV,+/-
1627812_2016-17,1,PG,Yogi Ferrell,2016-17,Group 1 (2016-17),1627812.0,DAL,24.0,0.406,10.0,2.4,3.7,0.9,0.2,1.5,-2.5
1626143_2016-17,4,C,Jahlil Okafor,2016-17,Group 4 (2016-17),1626143.0,PHI,21.0,0.514,11.8,4.8,1.2,0.4,1.0,1.8,-6.4
2200_2016-17,4,C,Pau Gasol,2016-17,Group 4 (2016-17),2200.0,SAS,36.0,0.502,12.4,7.8,2.3,0.4,1.1,1.3,3.5
2210_2016-17,0,SF,Richard Jefferson,2016-17,Group 0 (2016-17),2210.0,CLE,37.0,0.446,5.7,2.6,1.0,0.3,0.1,0.7,1.6
201145_2016-17,0,PF,Jeff Green,2016-17,Group 0 (2016-17),201145.0,ORL,30.0,0.394,9.2,3.1,1.2,0.5,0.2,1.1,-4.3
201162_2016-17,1,PF,Jared Dudley,2016-17,Group 1 (2016-17),201162.0,PHX,31.0,0.454,6.8,3.5,1.9,0.7,0.3,1.1,-0.7
201575_2016-17,5,SG,Brandon Rush,2016-17,Group 5 (2016-17),201575.0,MIN,31.0,0.374,4.2,2.1,1.0,0.5,0.5,0.6,-0.9
204025_2016-17,1,PG,Tim Frazier,2016-17,Group 1 (2016-17),204025.0,NOP,26.0,0.403,7.1,2.7,5.2,0.9,0.1,1.6,-1.3
1627750_2016-17,1,SG,Jamal Murray,2016-17,Group 1 (2016-17),1627750.0,DEN,20.0,0.404,9.9,2.6,2.1,0.6,0.3,1.4,0.9
1627785_2016-17,0,PG,Isaiah Whitehead,2016-17,Group 0 (2016-17),1627785.0,BKN,22.0,0.402,7.4,2.5,2.6,0.6,0.5,1.9,-1.6
200771_2016-17,1,PG,Sergio Rodriguez,2016-17,Group 1 (2016-17),200771.0,PHI,31.0,0.392,7.8,2.3,5.1,0.7,0.1,1.9,-2.0
201956_2016-17,0,PF,Omri Casspi,2016-17,Group 0 (2016-17),201956.0,MIN,29.0,0.47,5.2,3.1,1.0,0.6,0.1,0.8,-2.8
201961_2016-17,0,SG,Wayne Ellington,2016-17,Group 0 (2016-17),201961.0,MIA,29.0,0.416,10.5,2.1,1.1,0.6,0.1,0.5,1.4
203585_2016-17,0,SG,Rodney McGruder,2016-17,Group 0 (2016-17),203585.0,MIA,25.0,0.413,6.4,3.3,1.6,0.6,0.2,0.7,0.1
203915_2016-17,1,PG,Spencer Dinwiddie,2016-17,Group 1 (2016-17),203915.0,BKN,24.0,0.444,7.3,2.8,3.1,0.7,0.4,1.1,-2.3
203918_2016-17,7,SG,Rodney Hood,2016-17,Group 7 (2016-17),203918.0,UTA,24.0,0.408,12.7,3.4,1.6,0.6,0.2,1.1,1.8
203926_2016-17,0,SF,Doug McDermott,2016-17,Group 0 (2016-17),203926.0,OKC,25.0,0.447,9.0,2.7,0.9,0.2,0.1,0.6,-0.4
1627741_2016-17,1,SG,Buddy Hield,2016-17,Group 1 (2016-17),1627741.0,SAC,24.0,0.426,10.6,3.3,1.5,0.5,0.1,1.2,-2.6
2403_2016-17,3,C,Nene,2016-17,Group 3 (2016-17),2403.0,HOU,34.0,0.617,9.1,4.2,1.0,0.8,0.6,1.1,2.9
2585_2016-17,3,C,Zaza Pachulia,2016-17,Group 3 (2016-17),2585.0,GSW,33.0,0.534,6.1,5.9,1.9,0.8,0.5,1.2,6.0
202328_2016-17,4,C,Greg Monroe,2016-17,Group 4 (2016-17),202328.0,MIL,27.0,0.533,11.7,6.6,2.3,1.1,0.5,1.7,1.7
203482_2016-17,3,C,Kelly Olynyk,2016-17,Group 3 (2016-17),203482.0,BOS,26.0,0.512,9.0,4.8,2.0,0.6,0.4,1.3,0.2
2736_2016-17,9,SF,Luol Deng,2016-17,Group 9 (2016-17),2736.0,LAL,32.0,0.387,7.6,5.3,1.3,0.9,0.4,0.8,-3.5
2747_2016-17,9,SG,JR Smith,2016-17,Group 9 (2016-17),2747.0,CLE,31.0,0.346,8.6,2.8,1.5,1.0,0.3,0.6,1.8
202697_2016-17,1,SG,Iman Shumpert,2016-17,Group 1 (2016-17),202697.0,CLE,27.0,0.411,7.5,2.9,1.4,0.8,0.4,1.0,0.6
202704_2016-17,7,PG,Reggie Jackson,2016-17,Group 7 (2016-17),202704.0,DET,27.0,0.419,14.5,2.2,5.2,0.7,0.1,2.2,-4.3
202709_2016-17,1,PG,Cory Joseph,2016-17,Group 1 (2016-17),202709.0,TOR,25.0,0.452,9.3,2.9,3.3,0.8,0.2,1.4,0.5
202711_2016-17,7,SF,Bojan Bogdanovic,2016-17,Group 7 (2016-17),202711.0,WAS,28.0,0.445,13.7,3.4,1.4,0.4,0.1,1.6,-3.3
203917_2016-17,1,SG,Nik Stauskas,2016-17,Group 1 (2016-17),203917.0,PHI,23.0,0.396,9.5,2.8,2.4,0.6,0.4,1.6,-2.4
1627763_2016-17,9,SG,Malcolm Brogdon,2016-17,Group 9 (2016-17),1627763.0,MIL,24.0,0.457,10.2,2.8,4.2,1.1,0.2,1.5,1.2
2449_2016-17,5,PF,Luis Scola,2016-17,Group 5 (2016-17),2449.0,BKN,37.0,0.47,5.1,3.9,1.0,0.4,0.1,0.9,-2.3
2744_2016-17,5,C,Al Jefferson,2016-17,Group 5 (2016-17),2744.0,IND,32.0,0.499,8.1,4.2,0.9,0.3,0.2,0.5,-1.5
203112_2016-17,5,PF,Quincy Acy,2016-17,Group 5 (2016-17),203112.0,BKN,26.0,0.412,5.8,3.0,0.5,0.4,0.4,0.6,-1.0
203530_2016-17,5,C,Joffrey Lauvergne,2016-17,Group 5 (2016-17),203530.0,CHI,25.0,0.44,5.4,3.6,1.0,0.4,0.1,0.8,-1.3
1626257_2016-17,11,C,Salah Mejri,2016-17,Group 11 (2016-17),1626257.0,DAL,31.0,0.642,2.9,4.2,0.2,0.4,0.8,0.5,-0.2
202738_2016-17,2,PG,Isaiah Thomas,2016-17,Group 2 (2016-17),202738.0,BOS,28.0,0.463,28.9,2.7,5.9,0.9,0.2,2.8,3.6
1626164_2016-17,2,SG,Devin Booker,2016-17,Group 2 (2016-17),1626164.0,PHX,20.0,0.423,22.1,3.2,3.4,0.9,0.3,3.1,-2.9
201566_2016-17,2,PG,Russell Westbrook,2016-17,Group 2 (2016-17),201566.0,OKC,28.0,0.425,31.6,10.7,10.4,1.6,0.4,5.4,3.1
2561_2016-17,3,C,David West,2016-17,Group 3 (2016-17),2561.0,GSW,36.0,0.536,4.6,3.0,2.2,0.6,0.7,1.1,1.8
203382_2016-17,3,C,Aron Baynes,2016-17,Group 3 (2016-17),203382.0,DET,30.0,0.513,4.9,4.4,0.4,0.2,0.5,0.7,1.8
203473_2016-17,3,C,Dewayne Dedmon,2016-17,Group 3 (2016-17),203473.0,SAS,27.0,0.622,5.1,6.5,0.6,0.5,0.8,0.8,2.5
203937_2016-17,0,SF,Kyle Anderson,2016-17,Group 0 (2016-17),203937.0,SAS,23.0,0.445,3.4,2.9,1.3,0.7,0.4,0.5,2.5
2564_2016-17,5,PF,Boris Diaw,2016-17,Group 5 (2016-17),2564.0,UTA,35.0,0.446,4.6,2.2,2.3,0.2,0.1,1.2,0.3
101135_2016-17,3,PF,David Lee,2016-17,Group 3 (2016-17),101135.0,SAS,34.0,0.59,7.3,5.6,1.6,0.4,0.5,1.0,4.0
201600_2016-17,3,C,Omer Asik,2016-17,Group 3 (2016-17),201600.0,NOP,30.0,0.477,2.7,5.3,0.5,0.2,0.3,0.5,-1.9
201973_2016-17,0,PF,Jonas Jerebko,2016-17,Group 0 (2016-17),201973.0,BOS,30.0,0.435,3.8,3.5,0.9,0.3,0.2,0.5,0.5
202337_2016-17,5,SF,Luke Babbitt,2016-17,Group 5 (2016-17),202337.0,MIA,28.0,0.402,4.8,2.1,0.5,0.3,0.2,0.4,-0.1
202357_2016-17,0,PF,Nemanja Bjelica,2016-17,Group 0 (2016-17),202357.0,MIN,29.0,0.424,6.2,3.8,1.2,0.6,0.3,0.9,-0.2
